
6,520410,521138,PF3D7_0612300.1,OG0003303
6,521142,522177,PF3D7_0612400.1,OG0007694
6,522300,522665,PF3D7_0612500.1,OG0008495
6,522936,525730,PF3D7_0612600.1,OG0002173
6,525736,527850,PF3D7_0612700.1,OG0008534
6,527873,529438,PF3D7_0612800.1,OG0007734
6,530674,533646,PF3D7_0612900.1,OG0000741
6,533673,535898,PF3D7_0613000.1,OG0006277
6,533673,535898,PF3D7_0613000.2,OG0006277
6,533673,535898,PF3D7_0613000.3,OG0006277
6,537127,539045,PF3D7_0613100.1,OG0006895
6,539074,539954,PF3D7_0613200.1,OG0007998
6,539725,545452,PF3D7_0613300.1,OG0001516
6,546920,548162,PF3D7_0613400.1,OG0004271
6,547900,552544,PF3D7_0613500.1,OG0000182
6,554117,559142,PF3D7_0613600.1,OG0007506
6,558835,562741,PF3D7_0613700.1,OG0000403
6,565925,579231,PF3D7_0613800.1,OG0005839
6,579250,586589,PF3D7_0613900.1,OG0000035
6,586596,589075,PF3D7_0614000.1,OG0005156
6,589090,592978,PF3D7_0614100.1,OG0004737
6,593122,595984,PF3D7_0614200.1,OG0000840
6,596483,602866,PF3D7_0614300.1,OG0000607
6,602024,605863,PF3D7_0614400.1,OG0002505
6,605437,608581,PF3D7_0614500.1,OG0000988
6,609088,611451,PF3D7_0614600.1,OG0008434
6,612082,614491,PF3D7_0614700.1,OG0006718
6,615060,617043,PF3D7_0614800.1,OG0000825
6,617589,622087,PF3D7_0614900.1,OG0005035
6,622098,623014,PF3D7_0615000.1,OG0008486
6,622767,624490,PF3D7_0615100.1,OG0002829
6,625120,627612,PF3D7_0615200.1,OG0004937
6,627693,630345,PF3D7_0615300.1,OG0002299
6,630396,642340,PF3D7_0615400.1,OG0000266
6,642699,646241,PF3D7_0615500.1,OG0004945
6,646286,655848,PF3D7_0615600.1,OG0001569
6,656020,657929,PF3D7_0615700.1,OG0002582
6,657706,662270,PF3D7_0615800.1,OG0002610
6,662372,669026,PF3D7_0615900.1,OG0008746
6,669060,671828,PF3D7_0616000.1,OG0002239
6,671851,672965,PF3D7_0616100.1,OG0006282
6,674071,676647,PF3D7_0616200.1,OG0002306
6,676559,677881,PF3D7_0616300.1,OG0007486
6,678087,684110,PF3D7_0616400.1,OG0008013
6,684742,688857,PF3D7_0616500.1,OG0007487
6,689086,691142,PF3D7_0616600.1,OG0005251
6,691710,694810,PF3D7_0616700.1,OG0003206
6,695090,698245,PF3D7_0616800.1,OG0004200
6,698792,704220,PF3D7_0616900.1,OG0007165
6,703477,705444,PF3D7_0617000.1,OG0002374
6,707666,714669,PF3D7_0617100.1,OG0000123
6,714972,720182,PF3D7_0617200.1,OG0002928
6,720336,721721,PF3D7_0617300.1,OG0004272
6,722377,731499,PF3D7_0617400.1,OG0001919
6,735309,736327,PF3D7_0617500.1,no_tree
6,738020,739535,PF3D7_0617600.1,OG0003906
6,741269,742406,PF3D7_0617700.1,OG0001643
6,747329,749285,PF3D7_0617800.1,OG0000128
6,753392,756429,PF3D7_0617900.1,OG0000094
6,757278,761654,PF3D7_0618000.1,OG0007630
6,761703,764548,PF3D7_0618100.1,OG0007631
6,764260,765980,PF3D7_0618200.1,OG0003719
6,767672,769944,PF3D7_0618300.1,OG0000971
6,770147,772506,PF3D7_0618400.1,OG0001316
6,774491,776051,PF3D7_0618500.1,OG0000339
6,775980,777835,PF3D7_0618600.1,OG0007213
6,778651,779988,PF3D7_0618700.1,OG0002222
6,779480,783561,PF3D7_0618800.1,OG0007965
6,784019,788588,PF3D7_0618900.1,OG0002213
6,784019,788588,PF3D7_0618900.2,OG0002213
6,788061,796075,PF3D7_0619000.1,OG0001207
6,788061,796075,PF3D7_0619000.2,OG0001207
6,796519,798904,PF3D7_0619100.1,OG0007966
6,799040,803205,PF3D7_0619200.1,OG0006426
6,802988,814565,PF3D7_0619300.1,OG0008134
6,815190,818801,PF3D7_0619400.1,OG0000078
6,819576,824325,PF3D7_0619500.1,OG0000131
6,824758,828098,PF3D7_0619600.1,OG0007996
6,828122,830389,PF3D7_0619700.1,OG0002825
6,830916,839790,PF3D7_0619800.1,OG0007997
6,839748,841672,PF3D7_0619900.1,OG0001517
6,841846,843363,PF3D7_0620000.1,OG0006950
6,845162,846452,PF3D7_0620100.1,OG0004257
6,846523,848013,PF3D7_0620200.1,OG0007525
6,848035,850864,PF3D7_0620300.1,OG0008033
6,851162,853200,PF3D7_0620400.1,OG0008035
6,853821,857324,PF3D7_0620500.1,OG0002830
6,857342,858966,PF3D7_0620600.1,OG0008034
6,858689,860721,PF3D7_0620700.1,OG0004354
6,861017,861088,PF3D7_0620800.1,no_tree
6,861685,861765,PF3D7_0620900.1,no_tree
6,862450,865522,PF3D7_0621000.1,OG0007771
6,865550,870507,PF3D7_0621100.1,OG0002124
6,871089,873059,PF3D7_0621200.1,OG0002502
6,873178,877670,PF3D7_0621300.1,OG0001952
6,876679,877298,PF3D7_0621350.1,OG0003616
6,878363,880852,PF3D7_0621400.1,OG0002473
6,881823,883145,PF3D7_0621500.1,OG0006723
6,883563,883644,PF3D7_0621600.1,no_tree
6,884024,890267,PF3D7_0621700.1,OG0003777
6,890901,892882,PF3D7_0621800.1,OG0001336
6,892883,896208,PF3D7_0621900.1,OG0006900
6,896664,897983,PF3D7_0622000.1,OG0007494
6,897970,902735,PF3D7_0622100.1,OG0008242
6,903432,906428,PF3D7_0622200.1,OG0000955
6,907610,911239,PF3D7_0622300.1,OG0002932
6,911283,912177,PF3D7_0622400.1,OG0005472
6,912197,914142,PF3D7_0622500.1,OG0002935
6,914409,915450,PF3D7_0622600.1,OG0004746
6,915905,917975,PF3D7_0622700.1,OG0007704
6,918684,924649,PF3D7_0622800.1,OG0001241
6,924060,932959,PF3D7_0622900.1,OG0005840
6,936298,938735,PF3D7_0623000.1,OG0002765
6,938917,944710,PF3D7_0623100.1,OG0004359
6,945100,947629,PF3D7_0623200.1,OG0002150
6,947121,949262,PF3D7_0623300.1,OG0004725
6,950223,951506,PF3D7_0623400.1,OG0000414
6,952825,955039,PF3D7_0623500.1,OG0000317
6,955547,958868,PF3D7_0623600.1,OG0000827
6,958885,962607,PF3D7_0623700.1,OG0001816
6,962886,974547,PF3D7_0623800.1,OG0000006
6,977162,978525,PF3D7_0623900.1,OG0000688
6,980208,983258,PF3D7_0624000.1,OG0001551
6,983297,985562,PF3D7_0624100.1,OG0004553
6,984837,986998,PF3D7_0624200.1,OG0004833
6,987808,989636,PF3D7_0624300.1,OG0005026
6,989930,992253,PF3D7_0624400.1,OG0004622
6,993658,996430,PF3D7_0624500.1,OG0000489
6,998548,1009457,PF3D7_0624600.1,OG0003422
6,1008978,1010796,PF3D7_0624700.1,OG0001576
6,1011429,1014569,PF3D7_0624800.1,OG0008947
6,1015681,1018905,PF3D7_0624900.1,OG0007192
6,1019648,1022452,PF3D7_0625000.1,OG0001856
6,1019648,1022452,PF3D7_0625000.2,OG0001856
6,1023015,1024214,PF3D7_0625100.1,OG0001856
6,1024810,1026740,PF3D7_0625200.1,OG0007722
6,1026468,1031411,PF3D7_0625300.1,OG0001340
6,1031969,1034471,PF3D7_0625400.1,OG0007420
6,1034313,1037552,PF3D7_0625500.1,OG0007419
6,1037558,1042004,PF3D7_0625600.1,OG0000479
6,1042132,1043395,PF3D7_0625700.1,OG0003953
6,1043400,1045953,PF3D7_0625800.1,OG0010742
6,1046986,1048052,PF3D7_0625900.1,OG0008243
6,1048453,1055207,PF3D7_0626000.1,OG0007139
6,1055904,1058812,PF3D7_0626100.1,OG0000075
6,1058496,1060180,PF3D7_0626200.1,OG0007669
6,1061115,1062891,PF3D7_0626300.1,OG0000063
6,1064859,1068640,PF3D7_0626400.1,OG0000558
6,1069962,1072805,PF3D7_0626500.1,OG0000330
6,1073363,1074436,PF3D7_0626600.1,OG0007584
6,1074341,1076871,PF3D7_0626700.1,OG0001200
6,1078020,1082073,PF3D7_0626800.1,OG0000194
6,1080331,1080559,PF3D7_0626840.1,no_tree
6,1082531,1084389,PF3D7_0626900.1,OG0004364
6,1084110,1087609,PF3D7_0627000.1,OG0007610
6,1087078,1094389,PF3D7_0627100.1,OG0003087
6,1094737,1096373,PF3D7_0627200.1,OG0005494
6,1096654,1098696,PF3D7_0627300.1,OG0000219
6,1099753,1100995,PF3D7_0627400.1,OG0001990
6,1100997,1103240,PF3D7_0627500.1,OG0001035
6,1103388,1105825,PF3D7_0627600.1,OG0007421
6,1105837,1113416,PF3D7_0627700.1,OG0001468
6,1113448,1117623,PF3D7_0627800.1,OG0000131
6,1118231,1121193,PF3D7_0627900.1,OG0002708
6,1121527,1122523,PF3D7_0628000.1,OG0002510
6,1122322,1154481,PF3D7_0628100.1,OG0000016
6,1158605,1169668,PF3D7_0628200.1,OG0000009
6,1169270,1174371,PF3D7_0628300.1,OG0000423
6,1175869,1178588,PF3D7_0628400.1,OG0007508
6,1178630,1180100,PF3D7_0628500.1,OG0007509
6,1180102,1182381,PF3D7_0628600.1,OG0002013
6,1183134,1185887,PF3D7_0628700.1,OG0008025
6,1184868,1189014,PF3D7_0628800.1,OG0002446
6,1189472,1193978,PF3D7_0628900.1,OG0006724
6,1194304,1195217,PF3D7_0629000.1,OG0004431
6,1195429,1198332,PF3D7_0629100.1,OG0001760
6,1198354,1202056,PF3D7_0629200.1,OG0000004
6,1204859,1208175,PF3D7_0629300.1,OG0000689
6,1209083,1213867,PF3D7_0629400.1,OG0003460
6,1213102,1217313,PF3D7_0629500.1,OG0000056
6,1217321,1219766,PF3D7_0629600.1,OG0006893
6,1221309,1243267,PF3D7_0629700.1,OG0000095
6,1243321,1247814,PF3D7_0629800.1,OG0000160
6,1248188,1251651,PF3D7_0629900.1,OG0003136
6,1252052,1253985,PF3D7_0630000.1,OG0000322
6,1254330,1256987,PF3D7_0630100.1,OG0005723
6,1258880,1259939,PF3D7_0630200.1,OG0004542
6,1260163,1270722,PF3D7_0630300.1,OG0001037
6,1271808,1274009,PF3D7_0630400.1,OG0007712
6,1275505,1278363,PF3D7_0630500.1,OG0001615
6,1279742,1283475,PF3D7_0630600.1,OG0001338
6,1284439,1287109,PF3D7_0630700.1,OG0008244
6,1288066,1290942,PF3D7_0630800.1,OG0006919
6,1290623,1293448,PF3D7_0630900.1,OG0000023
6,1293965,1296496,PF3D7_0631000.1,OG0004619
6,1297376,1300414,PF3D7_0631100.1,OG0012876
6,1313808,1315236,PF3D7_0631200.1,no_tree
6,1316873,1317721,PF3D7_0631300.1,OG0006949
6,1318327,1319116,PF3D7_0631400.1,OG0004656
6,1321320,1322094,PF3D7_0631500.1,OG0008942
6,1323294,1324435,PF3D7_0631600.1,OG0010739
6,1326737,1327918,PF3D7_0631700.1,no_tree
6,1329771,1330963,PF3D7_0631800.1,OG0005616
6,1333013,1334035,PF3D7_0631900.1,OG0003906
6,1336146,1337473,PF3D7_0632000.1,OG0001643
6,1338218,1339417,PF3D7_0632100.1,OG0001643
6,1341307,1342595,PF3D7_0632200.1,OG0001643
6,1345452,1345655,PF3D7_0632250.1,no_tree
6,1347341,1348571,PF3D7_0632300.1,OG0005616
6,1350724,1352087,PF3D7_0632400.1,OG0001643
6,1353946,1366430,PF3D7_0632500.1,OG0003008
6,1367912,1369107,PF3D7_0632600.1,no_tree
6,1371501,1372861,PF3D7_0632700.1,OG0001643
6,1374797,1382627,PF3D7_0632800.1,OG0001919
7,20307,28083,PF3D7_0700100.1,OG0001919
7,30097,31269,PF3D7_0700200.1,OG0001027
7,33585,34804,PF3D7_0700300.1,OG0001027
7,36922,37927,PF3D7_0700400.1,OG0003906
7,40288,41453,PF3D7_0700500.1,OG0001643
7,43192,44140,PF3D7_0700600.1,no_tree
7,45559,46607,PF3D7_0700700.1,no_tree
7,47992,49535,PF3D7_0700800.1,OG0004656
7,49779,50832,PF3D7_0700900.1,no_tree
7,52086,53636,PF3D7_0701000.1,no_tree
7,55562,56781,PF3D7_0701100.1,OG0001027
7,59277,60366,PF3D7_0701200.1,no_tree
7,62220,63401,PF3D7_0701300.1,no_tree
7,65718,66854,PF3D7_0701400.1,no_tree
7,68066,68840,PF3D7_0701500.1,OG0008942
7,70781,72205,PF3D7_0701600.1,OG0004656
7,72477,73325,PF3D7_0701700.1,OG0006949
7,75918,77055,PF3D7_0701800.1,OG0013485
7,79450,83835,PF3D7_0701900.1,OG0016370
7,83838,86436,PF3D7_0702000.1,OG0016371
7,88685,90886,PF3D7_0702100.1,no_tree
7,91731,95602,PF3D7_0702200.1,OG0000203
7,95444,99176,PF3D7_0702300.1,OG0018627
7,100338,103399,PF3D7_0702400.1,OG0010743
7,104012,106731,PF3D7_0702500.1,OG0008948
7,109915,110178,PF3D7_0702600.1,OG0018628
7,111473,111545,PF3D7_0702700.1,no_tree
7,112049,112132,PF3D7_0702800.1,no_tree
7,112576,114405,PF3D7_0702900.1,OG0003349
7,115122,120892,PF3D7_0703000.1,OG0007105
7,121061,122407,PF3D7_0703100.1,OG0001428
7,122013,127441,PF3D7_0703200.1,OG0006716
7,128111,129083,PF3D7_0703300.1,OG0007104
7,129160,132186,PF3D7_0703400.1,OG0007412
7,133470,143247,PF3D7_0703500.1,OG0000043
7,143601,146565,PF3D7_0703600.1,OG0008535
7,146573,148237,PF3D7_0703700.1,OG0007950
7,149804,152980,PF3D7_0703800.1,OG0007411
7,153119,167024,PF3D7_0703900.1,OG0007503
7,167240,177537,PF3D7_0704000.1,OG0007502
7,179797,191155,PF3D7_0704100.1,OG0008464
7,190990,195252,PF3D7_0704200.1,OG0000084
7,196266,203802,PF3D7_0704300.1,OG0007772
7,204333,208447,PF3D7_0704400.1,OG0002709
7,207891,213784,PF3D7_0704500.1,OG0007995
7,214949,230713,PF3D7_0704600.1,OG0000016
7,232362,237763,PF3D7_0704700.1,OG0007710
7,237810,242106,PF3D7_0704800.1,OG0007684
7,243898,245016,PF3D7_0704900.1,OG0000432
7,245497,250602,PF3D7_0705000.1,OG0001174
7,251976,255484,PF3D7_0705100.1,OG0007706
7,255871,260931,PF3D7_0705200.1,OG0007608
7,261340,264630,PF3D7_0705300.1,OG0002211
7,264682,267876,PF3D7_0705400.1,OG0000044
7,269635,280332,PF3D7_0705500.1,OG0000239
7,280570,284888,PF3D7_0705600.1,OG0004559
7,285012,286963,PF3D7_0705700.1,OG0001859
7,287597,289088,PF3D7_0705800.1,OG0006425
7,289460,291545,PF3D7_0705900.1,OG0002143
7,292228,297493,PF3D7_0706000.1,OG0006273
7,297233,303776,PF3D7_0706100.1,OG0007575
7,303964,305242,PF3D7_0706200.1,OG0003575
7,305264,306466,PF3D7_0706300.1,OG0010744
7,306475,308427,PF3D7_0706400.1,OG0001317
7,309725,316861,PF3D7_0706500.1,OG0008020
7,319757,322639,PF3D7_0706600.1,OG0008021
7,322907,325528,PF3D7_0706700.1,OG0000121
7,326072,326144,PF3D7_0706800.1,no_tree
7,326726,326797,PF3D7_0706900.1,no_tree
7,327865,327937,PF3D7_0707000.1,no_tree
7,329012,329084,PF3D7_0707100.1,no_tree
7,329719,336587,PF3D7_0707200.1,OG0006937
7,337720,343059,PF3D7_0707300.1,OG0008065
7,343620,346688,PF3D7_0707400.1,OG0001167
7,383172,383519,PF3D7_0707420.1,no_tree
7,347664,353625,PF3D7_0707500.1,OG0007583
7,353757,355465,PF3D7_0707600.1,OG0005034
7,356174,360641,PF3D7_0707700.1,OG0000208
7,360813,365795,PF3D7_0707800.1,OG0006141
7,366092,368080,PF3D7_0707900.1,OG0001483
7,368274,372081,PF3D7_0708000.1,OG0004558
7,372302,373569,PF3D7_0708100.1,OG0001702
7,374243,377393,PF3D7_0708200.1,OG0007956
7,377674,379642,PF3D7_0708300.1,OG0001525
7,380449,385546,PF3D7_0708400.1,OG0000108
7,385186,388646,PF3D7_0708500.1,OG0002152
7,389473,390365,PF3D7_0708600.1,OG0007417
7,390832,392770,PF3D7_0708700.1,OG0004251
7,393813,399112,PF3D7_0708800.1,OG0000029
7,398963,400872,PF3D7_0708900.1,OG0001537
7,402385,406341,PF3D7_0709000.1,OG0000800
7,406820,407448,PF3D7_0709050.1,no_tree
7,407818,412040,PF3D7_0709100.1,OG0005484
7,412092,413161,PF3D7_0709200.1,OG0000295
7,413560,422436,PF3D7_0709300.1,OG0004446
7,422674,427278,PF3D7_0709400.1,OG0007738
7,427513,429738,PF3D7_0709500.1,OG0008081
7,429537,433997,PF3D7_0709600.1,OG0002172
7,434748,436518,PF3D7_0709700.1,OG0000203
7,437183,438431,PF3D7_0709800.1,OG0007089
7,438115,445951,PF3D7_0709900.1,OG0001489
7,447209,458876,PF3D7_0710000.1,OG0008741
7,459688,461959,PF3D7_0710100.1,OG0004949
7,462183,472293,PF3D7_0710200.1,OG0008148
7,472306,474069,PF3D7_0710300.1,OG0003569
7,474350,475968,PF3D7_0710400.1,OG0006399
7,475796,477592,PF3D7_0710500.1,OG0004933
7,478345,479945,PF3D7_0710600.1,OG0001023
7,480710,482347,PF3D7_0710700.1,OG0008101
7,482351,484169,PF3D7_0710800.1,OG0005862
7,484253,486321,PF3D7_0710900.1,OG0001319
7,486497,491719,PF3D7_0711000.1,OG0000078
7,491933,494421,PF3D7_0711100.1,OG0003843
7,494948,498596,PF3D7_0711200.1,OG0008174
7,499135,500245,PF3D7_0711300.1,OG0008210
7,500019,503352,PF3D7_0711400.1,OG0002534
7,504540,507864,PF3D7_0711500.1,OG0000008
7,508474,508608,PF3D7_0711600.1,no_tree
7,511950,519425,PF3D7_0711700.1,OG0001919
7,523147,523281,PF3D7_0711800.1,no_tree
7,525063,526320,PF3D7_0711900.1,no_tree
7,527338,535131,PF3D7_0712000.1,OG0001919
7,538520,538654,PF3D7_0712100.1,no_tree
7,540343,541541,PF3D7_0712200.1,no_tree
7,542906,550520,PF3D7_0712300.1,OG0001919
7,552158,559078,PF3D7_0712400.1,OG0003008
7,562906,564160,PF3D7_0712500.1,no_tree
7,566726,574308,PF3D7_0712600.1,OG0001919
7,577945,578079,PF3D7_0712700.1,no_tree
7,581386,588923,PF3D7_0712800.1,OG0001919
7,590326,597733,PF3D7_0712900.1,OG0001919
7,602141,603381,PF3D7_0713000.1,OG0001027
7,605369,606780,PF3D7_0713100.1,OG0004656
7,606547,608612,PF3D7_0713200.1,OG0006949
7,609297,610522,PF3D7_0713300.1,no_tree
7,612059,613810,PF3D7_0713400.1,OG0004918
7,613821,617804,PF3D7_0713500.1,OG0007543
7,617889,621078,PF3D7_0713600.1,OG0002453
7,621090,623717,PF3D7_0713700.1,OG0005981
7,623870,625625,PF3D7_0713800.1,OG0004193
7,626391,641230,PF3D7_0713900.1,OG0006944
7,642200,643997,PF3D7_0714000.1,OG0000172
7,646719,648767,PF3D7_0714100.1,OG0002041
7,650460,655136,PF3D7_0714200.1,OG0007585
7,656565,662123,PF3D7_0714300.1,OG0000012
7,662068,664084,PF3D7_0714400.1,OG0006708
7,664252,667474,PF3D7_0714500.1,OG0000223
7,667505,670119,PF3D7_0714600.1,OG0004734
7,670795,670866,PF3D7_0714700.1,no_tree
7,671656,671735,PF3D7_0714800.1,no_tree
7,672735,672816,PF3D7_0714900.1,no_tree
7,673042,674476,PF3D7_0715000.1,OG0000740
7,674505,675251,PF3D7_0715100.1,OG0001805
7,675522,682899,PF3D7_0715200.1,OG0007366
7,683130,686996,PF3D7_0715300.1,OG0000000
7,687618,689135,PF3D7_0715400.1,OG0007450
7,689176,690393,PF3D7_0715500.1,OG0004644
7,690902,693820,PF3D7_0715600.1,OG0001786
7,694095,695200,PF3D7_0715700.1,OG0004531
7,695091,697180,PF3D7_0715800.1,OG0005381
7,697965,701574,PF3D7_0715900.1,OG0000439
7,702601,706721,PF3D7_0716000.1,OG0000404
7,706991,711199,PF3D7_0716100.1,OG0007980
7,711820,715046,PF3D7_0716200.1,OG0000977
7,716275,719340,PF3D7_0716300.1,OG0006152
7,719353,721623,PF3D7_0716400.1,OG0004178
7,721717,725068,PF3D7_0716500.1,OG0008121
7,725093,727476,PF3D7_0716600.1,OG0000357
7,728081,731148,PF3D7_0716700.1,OG0007641
7,731974,734370,PF3D7_0716800.1,OG0000720
7,734609,737460,PF3D7_0716900.1,OG0002011
7,737988,741576,PF3D7_0717000.1,OG0008192
7,741609,744981,PF3D7_0717100.1,OG0004442
7,745040,747459,PF3D7_0717200.1,OG0007690
7,747860,751189,PF3D7_0717300.1,OG0004258
7,751584,755027,PF3D7_0717400.1,OG0000789
7,755098,758456,PF3D7_0717500.1,OG0000000
7,758490,763360,PF3D7_0717600.1,OG0007174
7,764201,766451,PF3D7_0717700.1,OG0000495
7,767357,771949,PF3D7_0717800.1,OG0008755
7,772279,775568,PF3D7_0717900.1,OG0003833
7,776141,795637,PF3D7_0718000.1,OG0007127
7,795957,805184,PF3D7_0718100.1,OG0005030
7,812301,820635,PF3D7_0718300.1,OG0000134
7,821738,823473,PF3D7_0718400.1,OG0003835
7,824069,826448,PF3D7_0718500.1,OG0001660
7,826587,831534,PF3D7_0718600.1,OG0008048
7,831360,833140,PF3D7_0718700.1,OG0007560
7,833630,835051,PF3D7_0718800.1,OG0002443
7,835957,836861,PF3D7_0718900.1,OG0002443
7,837682,839204,PF3D7_0719000.1,OG0004338
7,838686,840277,PF3D7_0719100.1,OG0004449
7,840693,843025,PF3D7_0719200.1,OG0000009
7,843566,848302,PF3D7_0719300.1,OG0000022
7,848223,853891,PF3D7_0719400.1,OG0008047
7,854313,857078,PF3D7_0719500.1,OG0000305
7,858476,861392,PF3D7_0719600.1,OG0000761
7,859916,863337,PF3D7_0719700.1,OG0001206
7,862922,865648,PF3D7_0719800.1,OG0004830
7,865738,876273,PF3D7_0719900.1,OG0008453
7,876312,877716,PF3D7_0720000.1,OG0002280
7,877733,879225,PF3D7_0720100.1,OG0001863
7,879431,880461,PF3D7_0720200.1,OG0005583
7,880465,880863,PF3D7_0720300.1,OG0008031
7,882414,885394,PF3D7_0720400.1,OG0002262
7,885897,888194,PF3D7_0720500.1,OG0007717
7,887432,890648,PF3D7_0720600.1,OG0004530
7,889883,899213,PF3D7_0720700.1,OG0006414
7,899525,901353,PF3D7_0720800.1,OG0001409
7,901363,903408,PF3D7_0720900.1,OG0004953
7,903558,914883,PF3D7_0721000.1,OG0007461
7,915483,917854,PF3D7_0721100.1,OG0005843
7,917535,921058,PF3D7_0721200.1,OG0004514
7,921511,925761,PF3D7_0721300.1,OG0000023
7,925872,928510,PF3D7_0721400.1,OG0004049
7,928514,931139,PF3D7_0721500.1,OG0009838
7,930961,933016,PF3D7_0721600.1,OG0000878
7,935116,937312,PF3D7_0721700.1,OG0008159
7,937845,939457,PF3D7_0721800.1,OG0004035
7,939284,941111,PF3D7_0721900.1,OG0003005
7,941358,943425,PF3D7_0722000.1,OG0008209
7,943456,945979,PF3D7_0722100.1,OG0001502
7,946077,949317,PF3D7_0722200.1,OG0008734
7,948774,953832,PF3D7_0722300.1,OG0001187
7,954400,956685,PF3D7_0722400.1,OG0000590
7,956747,958325,PF3D7_0722500.1,OG0002077
7,958352,961340,PF3D7_0722600.1,OG0001552
7,961629,963030,PF3D7_0722700.1,OG0005344
7,963370,965109,PF3D7_0722800.1,OG0003716
7,965664,968075,PF3D7_0722900.1,OG0006115
7,968088,970023,PF3D7_0723000.1,OG0003006
7,970492,971877,PF3D7_0723100.1,OG0004187
7,972658,974272,PF3D7_0723200.1,OG0001750
7,975585,978720,PF3D7_0723300.1,OG0008536
7,978565,984099,PF3D7_0723400.1,OG0014797
7,984384,985928,PF3D7_0723500.1,OG0002713
7,986292,987765,PF3D7_0723600.1,OG0005342
7,987805,991350,PF3D7_0723700.1,OG0001471
7,991989,1000332,PF3D7_0723800.1,OG0008745
7,1000342,1005611,PF3D7_0723900.1,OG0003250
7,1006222,1012279,PF3D7_0724000.1,OG0004103
7,1011770,1017083,PF3D7_0724100.1,OG0008245
7,1019248,1020817,PF3D7_0724200.1,OG0002055
7,1021112,1022659,PF3D7_0724300.1,OG0001860
7,1023600,1024634,PF3D7_0724400.1,OG0001573
7,1024663,1026167,PF3D7_0724500.1,OG0007576
7,1026103,1033815,PF3D7_0724600.1,OG0008463
7,1034245,1046354,PF3D7_0724700.1,OG0004263
7,1046357,1049418,PF3D7_0724800.1,OG0001461
7,1052392,1058413,PF3D7_0724900.1,OG0000001
7,1058649,1063957,PF3D7_0725000.1,OG0000509
7,1064276,1070581,PF3D7_0725100.1,OG0008733
7,1070594,1072029,PF3D7_0725200.1,OG0001996
7,1071985,1075144,PF3D7_0725300.1,OG0004840
7,1078691,1080123,PF3D7_0725400.1,OG0007733
7,1083761,1085847,PF3D7_0725600.1,no_tree
7,1086213,1086371,PF3D7_0725800.1,no_tree
7,1086570,1090357,PF3D7_0726000.1,no_tree
7,1092439,1092741,PF3D7_0726050.1,no_tree
7,1093546,1097313,PF3D7_0726100.1,OG0018629
7,1099013,1103615,PF3D7_0726200.1,OG0000547
7,1103794,1109232,PF3D7_0726300.1,OG0000271
7,1108583,1125415,PF3D7_0726400.1,OG0007534
7,1125789,1138474,PF3D7_0726500.1,OG0000060
7,1139818,1143059,PF3D7_0726600.1,OG0002634
7,1143196,1143923,PF3D7_0726700.1,OG0007978
7,1143936,1144903,PF3D7_0726800.1,OG0008436
7,1144814,1147488,PF3D7_0726900.1,OG0000062
7,1147264,1151617,PF3D7_0727000.1,OG0001114
7,1151697,1155473,PF3D7_0727100.1,OG0005610
7,1156175,1158838,PF3D7_0727200.1,OG0000357
7,1159604,1162222,PF3D7_0727300.1,OG0002185
7,1162392,1164096,PF3D7_0727400.1,OG0000130
7,1164165,1166851,PF3D7_0727500.1,OG0004948
7,1167163,1170838,PF3D7_0727600.1,OG0008039
7,1171212,1174450,PF3D7_0727700.1,OG0007533
7,1175363,1181839,PF3D7_0727800.1,OG0000110
7,1183630,1190173,PF3D7_0727900.1,OG0008537
7,1190698,1192848,PF3D7_0728000.1,OG0001251
7,1193347,1210448,PF3D7_0728100.1,OG0007151
7,1211209,1213613,PF3D7_0728200.1,OG0006395
7,1213841,1214973,PF3D7_0728300.1,OG0004189
7,1214862,1215834,PF3D7_0728400.1,OG0007194
7,1216088,1217201,PF3D7_0728500.1,OG0008246
7,1217404,1225908,PF3D7_0728600.1,OG0002741
7,1225499,1229857,PF3D7_0728700.1,OG0000098
7,1230145,1232666,PF3D7_0728800.1,OG0007530
7,1232210,1235443,PF3D7_0728900.1,OG0001180
7,1235416,1236794,PF3D7_0729000.1,OG0003960
7,1237998,1246671,PF3D7_0729100.1,OG0008038
7,1246810,1248317,PF3D7_0729200.1,OG0001192
7,1248478,1251901,PF3D7_0729300.1,OG0000735
7,1252237,1254478,PF3D7_0729400.1,OG0001469
7,1254778,1258355,PF3D7_0729500.1,OG0001111
7,1258496,1260113,PF3D7_0729600.1,OG0004527
7,1259830,1262801,PF3D7_0729700.1,OG0004535
7,1263193,1264952,PF3D7_0729800.1,OG0007463
7,1265910,1281347,PF3D7_0729900.1,OG0000014
7,1280794,1282452,PF3D7_0730000.1,OG0005486
7,1282562,1285940,PF3D7_0730100.1,OG0000448
7,1286026,1290117,PF3D7_0730200.1,OG0000182
7,1297144,1302090,PF3D7_0730300.1,OG0004648
7,1304347,1305096,PF3D7_0730400.1,OG0002853
7,1305154,1315639,PF3D7_0730500.1,OG0009836
7,1318059,1318131,PF3D7_0730600.1,no_tree
7,1319011,1319082,PF3D7_0730700.1,no_tree
7,1320155,1323192,PF3D7_0730800.1,OG0017347
7,1324452,1333940,PF3D7_0730900.1,OG0018630
7,1333175,1334938,PF3D7_0731000.1,no_tree
7,1336751,1342768,PF3D7_0731100.1,OG0017348
7,1342335,1344508,PF3D7_0731200.1,OG0017349
7,1348427,1351829,PF3D7_0731300.1,OG0026390
7,1353758,1355482,PF3D7_0731400.1,no_tree
